***** Begin #0-0 *****
Compiling model...
'compile' took 0.000082 s

PDE Class Name: Burgers1D
Training model...

Step      Train loss                        Test loss                         Test metric
19400     [1.43e-01, 3.17e-01, 3.30e-04]    [2.46e-01, 3.17e-01, 3.30e-04]    []  
19500     [8.62e+00, 3.20e-01, 2.77e-04]    [3.68e+00, 3.20e-01, 2.77e-04]    []  
19600     [8.31e-02, 3.18e-01, 2.54e-04]    [1.35e-01, 3.18e-01, 2.54e-04]    []  
19700     [2.26e+00, 3.16e-01, 2.89e-04]    [2.23e-01, 3.16e-01, 2.89e-04]    []  
19800     [1.29e-01, 3.17e-01, 2.84e-04]    [2.21e-01, 3.17e-01, 2.84e-04]    []  
19900     [1.19e-01, 3.17e-01, 2.91e-04]    [2.23e-01, 3.17e-01, 2.91e-04]    []  
20000     [8.42e-02, 3.17e-01, 2.96e-04]    [1.43e-01, 3.17e-01, 2.96e-04]    []  
Validation: epoch 20000 MSE 0.37074 MAE 0.53806 MXE 1.01816 L1RE 1.02026 L2RE 1.00033 CRMSE 0.00023 FRMSE (0.00968, 0.00459, 0.38490)

Best model at step 19600:
  train loss: 4.01e-01
  test loss: 4.53e-01
  test metric: []

Epoch 20000: saving model to runs/Burgers1D_Fourier_Comparison/0-0/20000.pt ...

'train' took 217.167864 s

*****  End #0-0  *****
>>> 实验完成！
