***** Begin #0-0 *****
Compiling model...
'compile' took 0.000353 s

PDE Class Name: Burgers1D
Training model...

Step      Train loss                        Test loss                         Test metric
8700      [1.05e-02, 1.42e-02, 5.86e-05]    [1.18e-02, 1.42e-02, 5.86e-05]    []  
8800      [1.04e-02, 1.42e-02, 4.94e-05]    [1.18e-02, 1.42e-02, 4.94e-05]    []  
8900      [1.03e-02, 1.41e-02, 5.39e-05]    [1.17e-02, 1.41e-02, 5.39e-05]    []  
9000      [1.05e-02, 1.42e-02, 3.28e-05]    [1.19e-02, 1.42e-02, 3.28e-05]    []  
Validation: epoch 9000 MSE 0.00767 MAE 0.04970 MXE 0.30828 L1RE 0.09424 L2RE 0.14387 CRMSE 0.00108
9100      [1.01e-02, 1.42e-02, 4.08e-05]    [1.16e-02, 1.42e-02, 4.08e-05]    []  
9200      [1.01e-02, 1.41e-02, 3.98e-05]    [1.16e-02, 1.41e-02, 3.98e-05]    []  
9300      [1.03e-02, 1.39e-02, 5.21e-05]    [1.19e-02, 1.39e-02, 5.21e-05]    []  
9400      [1.01e-02, 1.40e-02, 4.61e-05]    [1.17e-02, 1.40e-02, 4.61e-05]    []  
9500      [1.10e-02, 1.40e-02, 4.62e-05]    [1.30e-02, 1.40e-02, 4.62e-05]    []  
9600      [1.02e-02, 1.37e-02, 5.90e-05]    [1.18e-02, 1.37e-02, 5.90e-05]    []  
9700      [1.06e-02, 1.34e-02, 8.28e-05]    [1.24e-02, 1.34e-02, 8.28e-05]    []  
9800      [9.88e-03, 1.37e-02, 4.13e-05]    [1.16e-02, 1.37e-02, 4.13e-05]    []  
9900      [1.14e-02, 1.39e-02, 5.08e-05]    [1.37e-02, 1.39e-02, 5.08e-05]    []  
10000     [9.90e-03, 1.35e-02, 5.24e-05]    [1.18e-02, 1.35e-02, 5.24e-05]    []  
Validation: epoch 10000 MSE 0.00719 MAE 0.04817 MXE 0.30895 L1RE 0.09134 L2RE 0.13931 CRMSE 0.00140 FRMSE (0.01221, 0.00020, 0.00684)
10100     [1.16e-02, 1.33e-02, 2.67e-04]    [1.34e-02, 1.33e-02, 2.67e-04]    []  
10200     [9.93e-03, 1.34e-02, 3.88e-05]    [1.19e-02, 1.34e-02, 3.88e-05]    []  
10300     [1.02e-02, 1.35e-02, 4.40e-05]    [1.23e-02, 1.35e-02, 4.40e-05]    []  
10400     [1.05e-02, 1.33e-02, 7.50e-05]    [1.27e-02, 1.33e-02, 7.50e-05]    []  
10500     [9.65e-03, 1.35e-02, 3.54e-05]    [1.19e-02, 1.35e-02, 3.54e-05]    []  
10600     [9.56e-03, 1.34e-02, 3.02e-05]    [1.17e-02, 1.34e-02, 3.02e-05]    []  
10700     [9.63e-03, 1.32e-02, 3.65e-05]    [1.18e-02, 1.32e-02, 3.65e-05]    []  
10800     [9.52e-03, 1.32e-02, 2.38e-05]    [1.18e-02, 1.32e-02, 2.38e-05]    []  
10900     [9.31e-03, 1.35e-02, 1.08e-05]    [1.16e-02, 1.35e-02, 1.08e-05]    []  
11000     [9.79e-03, 1.29e-02, 3.45e-05]    [1.21e-02, 1.29e-02, 3.45e-05]    []  
Validation: epoch 11000 MSE 0.00693 MAE 0.04682 MXE 0.30578 L1RE 0.08878 L2RE 0.13674 CRMSE 0.00128
11100     [9.70e-03, 1.28e-02, 4.01e-05]    [1.22e-02, 1.28e-02, 4.01e-05]    []  
11200     [9.56e-03, 1.29e-02, 2.94e-05]    [1.19e-02, 1.29e-02, 2.94e-05]    []  
11300     [9.74e-03, 1.31e-02, 1.48e-05]    [1.22e-02, 1.31e-02, 1.48e-05]    []  
11400     [9.48e-03, 1.28e-02, 2.34e-05]    [1.19e-02, 1.28e-02, 2.34e-05]    []  
11500     [9.89e-03, 1.27e-02, 4.17e-05]    [1.24e-02, 1.27e-02, 4.17e-05]    []  
11600     [9.87e-03, 1.28e-02, 2.56e-05]    [1.23e-02, 1.28e-02, 2.56e-05]    []  
11700     [1.11e-02, 1.23e-02, 9.45e-05]    [1.34e-02, 1.23e-02, 9.45e-05]    []  
11800     [9.63e-03, 1.24e-02, 4.73e-05]    [1.22e-02, 1.24e-02, 4.73e-05]    []  
11900     [9.55e-03, 1.26e-02, 1.55e-05]    [1.20e-02, 1.26e-02, 1.55e-05]    []  
12000     [9.32e-03, 1.24e-02, 2.00e-05]    [1.18e-02, 1.24e-02, 2.00e-05]    []  
Validation: epoch 12000 MSE 0.00642 MAE 0.04417 MXE 0.30508 L1RE 0.08374 L2RE 0.13165 CRMSE 0.00073 FRMSE (0.00358, 0.00019, 0.00608)
12100     [9.23e-03, 1.24e-02, 1.38e-05]    [1.16e-02, 1.24e-02, 1.38e-05]    []  
12200     [9.31e-03, 1.24e-02, 1.44e-05]    [1.17e-02, 1.24e-02, 1.44e-05]    []  
